Time,BAC,BDT,CLIFTON_COURT,FRK_FRANKSTRACT,GLCGS,GLE,MDM,MHO,MSD,MTB,OLD,ORCCF,PPT,RINDG,SJG,UNI,VIC,VNI,WDCUT
14Feb1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
15Feb1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
16Feb1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
17Feb1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
18Feb1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
19Feb1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
20Feb1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
21Feb1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
22Feb1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
23Feb1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
24Feb1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
25Feb1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
26Feb1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
27Feb1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
28Feb1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
01Mar1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
02Mar1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
03Mar1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
04Mar1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
05Mar1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
06Mar1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
07Mar1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
08Mar1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
09Mar1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
10Mar1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
11Mar1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
12Mar1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
13Mar1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
14Mar1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
15Mar1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
16Mar1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
17Mar1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
18Mar1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
19Mar1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
20Mar1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
21Mar1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
22Mar1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
23Mar1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
24Mar1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
25Mar1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
26Mar1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
27Mar1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
28Mar1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
29Mar1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
30Mar1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
31Mar1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
01Apr1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
02Apr1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
03Apr1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
04Apr1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
05Apr1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
06Apr1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
07Apr1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
08Apr1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
09Apr1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
10Apr1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
11Apr1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
12Apr1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
13Apr1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
14Apr1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
15Apr1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
16Apr1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
17Apr1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
18Apr1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
19Apr1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
20Apr1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
21Apr1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
22Apr1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
23Apr1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
24Apr1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
25Apr1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
26Apr1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
27Apr1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
28Apr1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
29Apr1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
30Apr1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
01May1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
02May1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
03May1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
04May1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
05May1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
06May1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
07May1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
08May1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
09May1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
10May1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
11May1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
12May1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
13May1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
14May1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
15May1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
16May1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
17May1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
18May1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
19May1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
20May1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
21May1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
22May1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
23May1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
24May1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
25May1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
26May1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
27May1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
28May1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
29May1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
30May1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
31May1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
01Jun1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
02Jun1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
03Jun1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
04Jun1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
05Jun1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
06Jun1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
07Jun1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
08Jun1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
09Jun1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
10Jun1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
11Jun1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
12Jun1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
13Jun1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
14Jun1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
15Jun1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
16Jun1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
17Jun1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
18Jun1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
19Jun1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
20Jun1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
21Jun1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
22Jun1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
23Jun1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
24Jun1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
25Jun1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
26Jun1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
27Jun1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
28Jun1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
29Jun1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
30Jun1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
01Jul1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
02Jul1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
03Jul1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
04Jul1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
05Jul1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
06Jul1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
07Jul1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
08Jul1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
09Jul1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
10Jul1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
11Jul1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
12Jul1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
13Jul1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
14Jul1990,0.00000,0,0.000,0,0.000,0.0000,0.000,0.0000,0,0.000,0.000,0.000,0,0,0,0,0.000,0,0.00000
